EventType: AchivementUnlocked EventDate: 9/1/2020 10:20:45 PM AdditionalInfo: CR3 
EventType: Intensity EventDate: 9/1/2020 10:20:45 PM AdditionalInfo: 0.4389061 
EventType: Rotation EventDate: 9/1/2020 10:20:48 PM AdditionalInfo: 110 
EventType: Rotation EventDate: 9/1/2020 10:20:48 PM AdditionalInfo: 110 
EventType: Intensity EventDate: 9/1/2020 10:20:51 PM AdditionalInfo: 0.4 
EventType: Intensity EventDate: 9/1/2020 10:20:51 PM AdditionalInfo: 0.4 
EventType: Tension EventDate: 9/1/2020 10:20:55 PM AdditionalInfo: 150 
EventType: AchivementUnlocked EventDate: 9/1/2020 10:20:55 PM AdditionalInfo: CR4 
EventType: Tension EventDate: 9/1/2020 10:20:55 PM AdditionalInfo: 150 
EventType: Rotation EventDate: 9/1/2020 10:20:59 PM AdditionalInfo: 94 
EventType: Rotation EventDate: 9/1/2020 10:20:59 PM AdditionalInfo: 94 
EventType: Intensity EventDate: 9/1/2020 10:21:02 PM AdditionalInfo: 0.7 
EventType: Intensity EventDate: 9/1/2020 10:21:02 PM AdditionalInfo: 0.7 
EventType: Tension EventDate: 9/1/2020 10:21:05 PM AdditionalInfo: 100 
EventType: AchivementUnlocked EventDate: 9/1/2020 10:21:05 PM AdditionalInfo: CR5 
EventType: NoActionClick EventDate: 9/1/2020 10:21:05 PM AdditionalInfo: GameEnd 
EventType: Tension EventDate: 9/1/2020 10:21:05 PM AdditionalInfo: 100 
EventType: Click EventDate: 9/1/2020 10:21:08 PM AdditionalInfo: Questionnaire 
