EventType: OnAppLoad EventDate: 7/28/2020 6:28:50 PM AdditionalInfo:  
EventType: Click EventDate: 7/28/2020 6:28:56 PM AdditionalInfo: Yes Button 
EventType: Click EventDate: 7/28/2020 6:28:57 PM AdditionalInfo: Next Button 
EventType: Click EventDate: 7/28/2020 6:28:58 PM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 7/28/2020 6:29:00 PM AdditionalInfo:  
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0.8891736 
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0.8417777 
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0.8180782 
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0.7943803 
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0.7706822 
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0.7232863 
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0.6758889 
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0.6284914 
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0.5573975 
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0.462604 
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0.3678106 
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0.2730172 
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0.1782253 
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0.05973236 
EventType: Intensity EventDate: 7/28/2020 6:29:19 PM AdditionalInfo: 0 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.01233488 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.08343033 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.1308278 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.1782253 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.2493192 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.3204131 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.415208 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.462604 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.5336995 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.5810955 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.6284914 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.6995868 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.7469843 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.7706822 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.7943803 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.8180782 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.8417777 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.8654757 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.9128732 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.9365696 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 0.9602691 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 1.007665 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 1.031365 
EventType: Intensity EventDate: 7/28/2020 6:29:21 PM AdditionalInfo: 1.055063 
EventType: Rotation EventDate: 7/28/2020 6:29:24 PM AdditionalInfo: 110 
EventType: Rotation EventDate: 7/28/2020 6:29:24 PM AdditionalInfo: 110 
EventType: Intensity EventDate: 7/28/2020 6:29:26 PM AdditionalInfo: 0.4 
EventType: Intensity EventDate: 7/28/2020 6:29:26 PM AdditionalInfo: 0.4 
EventType: Tension EventDate: 7/28/2020 6:29:29 PM AdditionalInfo: 150 
EventType: AchivementUnlocked EventDate: 7/28/2020 6:29:29 PM AdditionalInfo: CR4 
EventType: Tension EventDate: 7/28/2020 6:29:29 PM AdditionalInfo: 150 
EventType: Rotation EventDate: 7/28/2020 6:29:32 PM AdditionalInfo: 94 
EventType: Rotation EventDate: 7/28/2020 6:29:32 PM AdditionalInfo: 94 
EventType: Intensity EventDate: 7/28/2020 6:29:35 PM AdditionalInfo: 0.7 
EventType: Intensity EventDate: 7/28/2020 6:29:35 PM AdditionalInfo: 0.7 
