EventType: OnAppLoad EventDate: 8/15/2020 9:56:24 PM AdditionalInfo:  
EventType: Click EventDate: 8/15/2020 9:56:36 PM AdditionalInfo: Yes Button 
EventType: Click EventDate: 8/15/2020 9:56:39 PM AdditionalInfo: Next Button 
EventType: Click EventDate: 8/15/2020 9:56:46 PM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 8/15/2020 9:56:48 PM AdditionalInfo:  
EventType: Tension EventDate: 8/15/2020 9:56:49 PM AdditionalInfo: 100 
EventType: Tension EventDate: 8/15/2020 9:56:49 PM AdditionalInfo: 100 
EventType: Tension EventDate: 8/15/2020 9:56:49 PM AdditionalInfo: 100 
EventType: Rotation EventDate: 8/15/2020 9:56:49 PM AdditionalInfo: 13 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 16 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 18 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 19 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 22 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 28 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 35 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 44 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 51 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 58 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 59 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 62 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 61 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 59 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 58 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 56 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 53 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 51 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 50 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 47 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 44 
EventType: Rotation EventDate: 8/15/2020 9:56:54 PM AdditionalInfo: 41 
EventType: Rotation EventDate: 8/15/2020 9:56:55 PM AdditionalInfo: 38 
EventType: Rotation EventDate: 8/15/2020 9:56:55 PM AdditionalInfo: 35 
EventType: Rotation EventDate: 8/15/2020 9:56:55 PM AdditionalInfo: 28 
EventType: Rotation EventDate: 8/15/2020 9:56:55 PM AdditionalInfo: 27 
EventType: Rotation EventDate: 8/15/2020 9:56:55 PM AdditionalInfo: 25 
EventType: Rotation EventDate: 8/15/2020 9:56:55 PM AdditionalInfo: 22 
EventType: Rotation EventDate: 8/15/2020 9:56:55 PM AdditionalInfo: 21 
EventType: Rotation EventDate: 8/15/2020 9:56:55 PM AdditionalInfo: 19 
