EventType: OnAppLoad EventDate: 7/27/2020 3:46:48 PM AdditionalInfo:  
EventType: Click EventDate: 7/27/2020 3:46:55 PM AdditionalInfo: Yes Button 
EventType: Click EventDate: 7/27/2020 3:47:17 PM AdditionalInfo: Next Button 
EventType: Click EventDate: 7/27/2020 3:47:43 PM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 7/27/2020 3:47:45 PM AdditionalInfo:  
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 92 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 88 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 87 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 84 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 81 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 76 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 70 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 68 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 67 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 64 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 62 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 58 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 55 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 50 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 45 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 44 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 41 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 36 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 35 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 31 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 28 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 25 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 22 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 19 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 16 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 15 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 13 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 11 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 10 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 7 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 4 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 1 
EventType: AchivementUnlocked EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: CR1 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 0 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 2 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 39 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 87 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 132 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 167 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 192 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 210 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 229 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 255 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 290 
EventType: Rotation EventDate: 7/27/2020 3:48:49 PM AdditionalInfo: 324 
EventType: Rotation EventDate: 7/27/2020 3:48:50 PM AdditionalInfo: 350 
EventType: Rotation EventDate: 7/27/2020 3:48:50 PM AdditionalInfo: 360 
EventType: Rotation EventDate: 7/27/2020 3:48:50 PM AdditionalInfo: 355 
EventType: Rotation EventDate: 7/27/2020 3:48:50 PM AdditionalInfo: 344 
EventType: Rotation EventDate: 7/27/2020 3:48:50 PM AdditionalInfo: 332 
EventType: Rotation EventDate: 7/27/2020 3:48:50 PM AdditionalInfo: 319 
EventType: Rotation EventDate: 7/27/2020 3:48:50 PM AdditionalInfo: 304 
EventType: Rotation EventDate: 7/27/2020 3:48:50 PM AdditionalInfo: 286 
EventType: Rotation EventDate: 7/27/2020 3:48:50 PM AdditionalInfo: 269 
EventType: Rotation EventDate: 7/27/2020 3:48:50 PM AdditionalInfo: 253 
EventType: Rotation EventDate: 7/27/2020 3:48:50 PM AdditionalInfo: 244 
EventType: Rotation EventDate: 7/27/2020 3:48:50 PM AdditionalInfo: 241 
EventType: Rotation EventDate: 7/27/2020 3:48:50 PM AdditionalInfo: 242 
EventType: Rotation EventDate: 7/27/2020 3:48:51 PM AdditionalInfo: 264 
EventType: Rotation EventDate: 7/27/2020 3:48:51 PM AdditionalInfo: 290 
EventType: Rotation EventDate: 7/27/2020 3:48:51 PM AdditionalInfo: 313 
EventType: Rotation EventDate: 7/27/2020 3:48:51 PM AdditionalInfo: 336 
EventType: Rotation EventDate: 7/27/2020 3:48:51 PM AdditionalInfo: 359 
EventType: Rotation EventDate: 7/27/2020 3:48:51 PM AdditionalInfo: 360 
EventType: Rotation EventDate: 7/27/2020 3:49:15 PM AdditionalInfo: 358 
EventType: Rotation EventDate: 7/27/2020 3:49:15 PM AdditionalInfo: 357 
EventType: Rotation EventDate: 7/27/2020 3:49:15 PM AdditionalInfo: 355 
EventType: Rotation EventDate: 7/27/2020 3:49:15 PM AdditionalInfo: 354 
EventType: Rotation EventDate: 7/27/2020 3:49:15 PM AdditionalInfo: 351 
EventType: Rotation EventDate: 7/27/2020 3:49:15 PM AdditionalInfo: 349 
EventType: Rotation EventDate: 7/27/2020 3:49:15 PM AdditionalInfo: 346 
EventType: Rotation EventDate: 7/27/2020 3:49:15 PM AdditionalInfo: 345 
EventType: Rotation EventDate: 7/27/2020 3:49:15 PM AdditionalInfo: 342 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 340 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 338 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 337 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 335 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 334 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 332 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 329 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 328 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 326 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 325 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 323 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 322 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 320 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 318 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 317 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 315 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 314 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 312 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 311 
EventType: Rotation EventDate: 7/27/2020 3:49:16 PM AdditionalInfo: 309 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 308 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 306 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 305 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 303 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 301 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 300 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 298 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 297 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 295 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 294 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 292 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 291 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 289 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 288 
EventType: Rotation EventDate: 7/27/2020 3:49:17 PM AdditionalInfo: 286 
EventType: Rotation EventDate: 7/27/2020 3:49:18 PM AdditionalInfo: 285 
EventType: Rotation EventDate: 7/27/2020 3:49:18 PM AdditionalInfo: 283 
EventType: Rotation EventDate: 7/27/2020 3:49:18 PM AdditionalInfo: 281 
EventType: Rotation EventDate: 7/27/2020 3:49:18 PM AdditionalInfo: 280 
EventType: Rotation EventDate: 7/27/2020 3:49:18 PM AdditionalInfo: 278 
EventType: Rotation EventDate: 7/27/2020 3:49:18 PM AdditionalInfo: 275 
EventType: Rotation EventDate: 7/27/2020 3:49:18 PM AdditionalInfo: 272 
EventType: Rotation EventDate: 7/27/2020 3:49:18 PM AdditionalInfo: 271 
EventType: Rotation EventDate: 7/27/2020 3:49:18 PM AdditionalInfo: 269 
EventType: Rotation EventDate: 7/27/2020 3:49:21 PM AdditionalInfo: 267 
EventType: Rotation EventDate: 7/27/2020 3:49:22 PM AdditionalInfo: 269 
EventType: Rotation EventDate: 7/27/2020 3:49:22 PM AdditionalInfo: 271 
EventType: Rotation EventDate: 7/27/2020 3:49:28 PM AdditionalInfo: 270 
EventType: Rotation EventDate: 7/27/2020 3:49:28 PM AdditionalInfo: 270 
EventType: Intensity EventDate: 7/27/2020 3:49:32 PM AdditionalInfo: 2.98751 
EventType: Intensity EventDate: 7/27/2020 3:49:32 PM AdditionalInfo: 2.97502 
EventType: Intensity EventDate: 7/27/2020 3:49:32 PM AdditionalInfo: 2.95004 
EventType: Intensity EventDate: 7/27/2020 3:49:32 PM AdditionalInfo: 2.912569 
EventType: Intensity EventDate: 7/27/2020 3:49:32 PM AdditionalInfo: 2.887589 
EventType: Intensity EventDate: 7/27/2020 3:49:32 PM AdditionalInfo: 2.875099 
EventType: Intensity EventDate: 7/27/2020 3:49:32 PM AdditionalInfo: 2.837629 
EventType: Intensity EventDate: 7/27/2020 3:49:32 PM AdditionalInfo: 2.787668 
EventType: Intensity EventDate: 7/27/2020 3:49:32 PM AdditionalInfo: 2.750198 
EventType: Intensity EventDate: 7/27/2020 3:49:32 PM AdditionalInfo: 2.712727 
EventType: Intensity EventDate: 7/27/2020 3:49:32 PM AdditionalInfo: 2.675257 
EventType: Intensity EventDate: 7/27/2020 3:49:32 PM AdditionalInfo: 2.637787 
EventType: Intensity EventDate: 7/27/2020 3:49:32 PM AdditionalInfo: 2.612807 
EventType: Intensity EventDate: 7/27/2020 3:49:32 PM AdditionalInfo: 2.587826 
