EventType: OnAppLoad EventDate: 8/4/2020 7:16:43 PM AdditionalInfo:  
EventType: Click EventDate: 8/4/2020 7:17:29 PM AdditionalInfo: Yes Button 
EventType: Click EventDate: 8/4/2020 7:17:38 PM AdditionalInfo: Next Button 
EventType: Click EventDate: 8/4/2020 7:18:01 PM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 8/4/2020 7:18:03 PM AdditionalInfo:  
EventType: Tension EventDate: 8/4/2020 7:18:04 PM AdditionalInfo: 100 
EventType: Tension EventDate: 8/4/2020 7:18:04 PM AdditionalInfo: 100 
EventType: Tension EventDate: 8/4/2020 7:18:04 PM AdditionalInfo: 100 
EventType: Rotation EventDate: 8/4/2020 7:18:04 PM AdditionalInfo: 13 
EventType: Tension EventDate: 8/4/2020 7:18:15 PM AdditionalInfo: 104 
EventType: Tension EventDate: 8/4/2020 7:18:15 PM AdditionalInfo: 129 
EventType: Tension EventDate: 8/4/2020 7:18:15 PM AdditionalInfo: 144 
EventType: Tension EventDate: 8/4/2020 7:18:15 PM AdditionalInfo: 160 
EventType: Tension EventDate: 8/4/2020 7:18:15 PM AdditionalInfo: 173 
EventType: Tension EventDate: 8/4/2020 7:18:16 PM AdditionalInfo: 183 
EventType: Tension EventDate: 8/4/2020 7:18:16 PM AdditionalInfo: 194 
EventType: Tension EventDate: 8/4/2020 7:18:16 PM AdditionalInfo: 199 
EventType: Tension EventDate: 8/4/2020 7:18:16 PM AdditionalInfo: 200 
EventType: Tension EventDate: 8/4/2020 7:18:16 PM AdditionalInfo: 196 
EventType: Tension EventDate: 8/4/2020 7:18:16 PM AdditionalInfo: 192 
EventType: Tension EventDate: 8/4/2020 7:18:16 PM AdditionalInfo: 189 
EventType: Tension EventDate: 8/4/2020 7:18:16 PM AdditionalInfo: 186 
EventType: Tension EventDate: 8/4/2020 7:18:16 PM AdditionalInfo: 185 
EventType: AchivementUnlocked EventDate: 8/4/2020 7:18:18 PM AdditionalInfo: CR0 
EventType: Intensity EventDate: 8/4/2020 7:18:18 PM AdditionalInfo: 0.06245056 
EventType: Intensity EventDate: 8/4/2020 7:18:18 PM AdditionalInfo: 0.7025688 
