EventType: OnAppLoad EventDate: 7/27/2020 1:27:58 PM AdditionalInfo:  
EventType: Click EventDate: 7/27/2020 1:28:05 PM AdditionalInfo: Yes Button 
EventType: Click EventDate: 7/27/2020 1:28:07 PM AdditionalInfo: Next Button 
EventType: Click EventDate: 7/27/2020 1:28:08 PM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 7/27/2020 1:28:11 PM AdditionalInfo:  
EventType: Tension EventDate: 7/27/2020 1:28:13 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/27/2020 1:28:13 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/27/2020 1:28:13 PM AdditionalInfo: 100 
EventType: Rotation EventDate: 7/27/2020 1:28:13 PM AdditionalInfo: 13 
EventType: Click EventDate: 7/27/2020 1:28:17 PM AdditionalInfo: Achivement window: True 
EventType: Click EventDate: 7/27/2020 1:28:21 PM AdditionalInfo: Achivement window: False 
EventType: Click EventDate: 7/27/2020 1:28:21 PM AdditionalInfo: Achivement window: True 
EventType: AchivementUnlocked EventDate: 7/27/2020 1:28:24 PM AdditionalInfo: CR0 
EventType: Intensity EventDate: 7/27/2020 1:28:24 PM AdditionalInfo: 0.1391175 
EventType: Intensity EventDate: 7/27/2020 1:28:24 PM AdditionalInfo: 0.1742368 
EventType: Intensity EventDate: 7/27/2020 1:28:24 PM AdditionalInfo: 0.2093561 
EventType: Intensity EventDate: 7/27/2020 1:28:24 PM AdditionalInfo: 0.2444769 
EventType: Intensity EventDate: 7/27/2020 1:28:24 PM AdditionalInfo: 0.2620366 
EventType: Intensity EventDate: 7/27/2020 1:28:24 PM AdditionalInfo: 0.2795978 
EventType: Intensity EventDate: 7/27/2020 1:28:24 PM AdditionalInfo: 0.2971559 
EventType: Intensity EventDate: 7/27/2020 1:28:24 PM AdditionalInfo: 0.3322767 
EventType: Intensity EventDate: 7/27/2020 1:28:24 PM AdditionalInfo: 0.3498363 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.367396 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.3849572 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.4025168 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.4200764 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.4551957 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.4727569 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.4903166 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.5078762 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.5781148 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.6132356 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.6483564 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.6834757 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.7361562 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.8063948 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.8766348 
EventType: Intensity EventDate: 7/27/2020 1:28:41 PM AdditionalInfo: 0.8941945 
