EventType: OnAppLoad EventDate: 8/4/2020 12:02:57 AM AdditionalInfo:  
EventType: Click EventDate: 8/4/2020 12:03:04 AM AdditionalInfo: Yes Button 
EventType: Click EventDate: 8/4/2020 12:03:07 AM AdditionalInfo: Next Button 
EventType: Click EventDate: 8/4/2020 12:03:15 AM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 8/4/2020 12:03:17 AM AdditionalInfo:  
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 1.564089 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 1.587787 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 1.682582 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 1.729978 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 1.801074 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 1.872167 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 1.943263 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 2.014357 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 2.109152 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 2.227643 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 2.346134 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 2.41723 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 2.535721 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 2.630513 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 2.725308 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 2.8201 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 2.867498 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 2.938591 
EventType: Intensity EventDate: 8/4/2020 12:03:38 AM AdditionalInfo: 3 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.938591 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.8201 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.725308 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.606815 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.535721 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.488324 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.393531 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.322435 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.275039 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.203944 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.180246 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.156548 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.109152 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.085452 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.038056 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 2.014357 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 1.99066 
EventType: Intensity EventDate: 8/4/2020 12:03:40 AM AdditionalInfo: 1.966961 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.919565 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.895865 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.872167 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.848469 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.824772 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.801074 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.753676 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.729978 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.70628 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.658883 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.635185 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.611487 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.564089 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.540391 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.516693 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.469296 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.4219 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.374504 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.303409 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.232313 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.161217 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.13752 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.113822 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.066426 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 1.019028 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 0.9953302 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 0.9479343 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 0.9005368 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 0.8768388 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 0.8531393 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 0.8294413 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 0.8057433 
EventType: Intensity EventDate: 8/4/2020 12:03:41 AM AdditionalInfo: 0.7820454 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 102 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 103 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 105 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 108 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 111 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 116 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 118 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 129 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 136 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 140 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 145 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 147 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 150 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 152 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 153 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 155 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 157 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 162 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 163 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 165 
EventType: Tension EventDate: 8/4/2020 12:03:44 AM AdditionalInfo: 166 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 168 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 170 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 171 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 174 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 176 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 178 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 179 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 183 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 184 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 186 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 187 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 189 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 191 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 192 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 194 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 197 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 199 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 202 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 205 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 207 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 210 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 212 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 215 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 217 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 218 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 220 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 223 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 226 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 228 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 230 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 233 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 234 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 236 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 239 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 241 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 242 
EventType: Tension EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: 246 
EventType: Tension EventDate: 8/4/2020 12:03:46 AM AdditionalInfo: 247 
EventType: Tension EventDate: 8/4/2020 12:03:46 AM AdditionalInfo: 251 
EventType: Tension EventDate: 8/4/2020 12:03:46 AM AdditionalInfo: 255 
EventType: Tension EventDate: 8/4/2020 12:03:46 AM AdditionalInfo: 257 
EventType: Tension EventDate: 8/4/2020 12:03:46 AM AdditionalInfo: 260 
EventType: Tension EventDate: 8/4/2020 12:03:46 AM AdditionalInfo: 267 
EventType: Tension EventDate: 8/4/2020 12:03:46 AM AdditionalInfo: 270 
EventType: Tension EventDate: 8/4/2020 12:03:46 AM AdditionalInfo: 275 
EventType: Tension EventDate: 8/4/2020 12:03:46 AM AdditionalInfo: 280 
EventType: Tension EventDate: 8/4/2020 12:03:46 AM AdditionalInfo: 283 
EventType: Tension EventDate: 8/4/2020 12:03:46 AM AdditionalInfo: 288 
EventType: Tension EventDate: 8/4/2020 12:03:46 AM AdditionalInfo: 294 
EventType: Tension EventDate: 8/4/2020 12:03:46 AM AdditionalInfo: 300 
EventType: Tension EventDate: 8/4/2020 12:03:47 AM AdditionalInfo: 283 
EventType: Tension EventDate: 8/4/2020 12:03:47 AM AdditionalInfo: 257 
EventType: Tension EventDate: 8/4/2020 12:03:47 AM AdditionalInfo: 234 
EventType: Tension EventDate: 8/4/2020 12:03:47 AM AdditionalInfo: 212 
EventType: Tension EventDate: 8/4/2020 12:03:47 AM AdditionalInfo: 186 
EventType: Tension EventDate: 8/4/2020 12:03:47 AM AdditionalInfo: 163 
EventType: Tension EventDate: 8/4/2020 12:03:47 AM AdditionalInfo: 144 
EventType: Tension EventDate: 8/4/2020 12:03:47 AM AdditionalInfo: 123 
EventType: Tension EventDate: 8/4/2020 12:03:47 AM AdditionalInfo: 105 
EventType: Tension EventDate: 8/4/2020 12:03:47 AM AdditionalInfo: 100 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 19 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 25 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 33 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 39 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 42 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 54 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 60 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 63 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 69 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 71 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 74 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 77 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 80 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 83 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 86 
EventType: Rotation EventDate: 8/4/2020 12:03:51 AM AdditionalInfo: 89 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 92 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 101 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 106 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 109 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 115 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 121 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 124 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 133 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 139 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 147 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 156 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 162 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 174 
EventType: AchivementUnlocked EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: CR1 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 180 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 188 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 194 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 200 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 203 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 206 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 215 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 217 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 220 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 223 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 229 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 232 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 238 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 241 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 244 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 250 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 253 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 255 
EventType: Rotation EventDate: 8/4/2020 12:03:52 AM AdditionalInfo: 258 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 261 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 270 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 276 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 279 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 285 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 288 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 291 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 293 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 296 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 299 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 305 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 308 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 311 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 317 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 320 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 323 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 326 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 329 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 334 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 337 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 340 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 343 
EventType: Rotation EventDate: 8/4/2020 12:03:53 AM AdditionalInfo: 346 
EventType: Rotation EventDate: 8/4/2020 12:03:54 AM AdditionalInfo: 349 
EventType: Rotation EventDate: 8/4/2020 12:03:54 AM AdditionalInfo: 355 
EventType: Rotation EventDate: 8/4/2020 12:03:54 AM AdditionalInfo: 358 
EventType: Rotation EventDate: 8/4/2020 12:03:54 AM AdditionalInfo: 360 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 358 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 349 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 340 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 329 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 323 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 311 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 305 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 299 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 291 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 285 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 279 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 270 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 264 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 255 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 247 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 235 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 226 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 215 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 206 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 194 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 191 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 180 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 171 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 162 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 156 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 150 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 147 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 144 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 139 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 136 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 133 
EventType: Rotation EventDate: 8/4/2020 12:03:55 AM AdditionalInfo: 130 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 127 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 124 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 118 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 115 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 112 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 109 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 106 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 104 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 98 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 95 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 92 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 89 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 86 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 77 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 74 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 69 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 66 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 63 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 57 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 54 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 51 
EventType: Rotation EventDate: 8/4/2020 12:03:56 AM AdditionalInfo: 45 
EventType: Rotation EventDate: 8/4/2020 12:03:57 AM AdditionalInfo: 42 
EventType: Rotation EventDate: 8/4/2020 12:03:57 AM AdditionalInfo: 39 
EventType: Rotation EventDate: 8/4/2020 12:03:57 AM AdditionalInfo: 36 
EventType: Rotation EventDate: 8/4/2020 12:03:57 AM AdditionalInfo: 31 
EventType: Rotation EventDate: 8/4/2020 12:03:57 AM AdditionalInfo: 28 
EventType: Rotation EventDate: 8/4/2020 12:03:57 AM AdditionalInfo: 25 
EventType: Rotation EventDate: 8/4/2020 12:03:57 AM AdditionalInfo: 22 
EventType: Rotation EventDate: 8/4/2020 12:03:57 AM AdditionalInfo: 16 
EventType: Rotation EventDate: 8/4/2020 12:03:57 AM AdditionalInfo: 13 
EventType: Rotation EventDate: 8/4/2020 12:03:57 AM AdditionalInfo: 10 
