EventType: OnAppLoad EventDate: 7/27/2020 2:02:32 PM AdditionalInfo:  
EventType: Click EventDate: 7/27/2020 2:02:37 PM AdditionalInfo: Yes Button 
EventType: Click EventDate: 7/27/2020 2:02:40 PM AdditionalInfo: Next Button 
EventType: Click EventDate: 7/27/2020 2:02:41 PM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 7/27/2020 2:02:43 PM AdditionalInfo:  
EventType: Tension EventDate: 7/27/2020 2:02:44 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/27/2020 2:02:44 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/27/2020 2:02:44 PM AdditionalInfo: 100 
EventType: Rotation EventDate: 7/27/2020 2:02:44 PM AdditionalInfo: 13 
EventType: Click EventDate: 7/27/2020 2:02:50 PM AdditionalInfo: Achivement window: True 
EventType: Click EventDate: 7/27/2020 2:03:04 PM AdditionalInfo: Achivement window: False 
EventType: AchivementUnlocked EventDate: 7/27/2020 2:03:05 PM AdditionalInfo: CR0 
EventType: Intensity EventDate: 7/27/2020 2:03:05 PM AdditionalInfo: 1.042728 
EventType: Intensity EventDate: 7/27/2020 2:03:06 PM AdditionalInfo: 3 
EventType: Click EventDate: 7/27/2020 2:03:20 PM AdditionalInfo: Achivement window: True 
EventType: Click EventDate: 7/27/2020 2:03:27 PM AdditionalInfo: Achivement window: False 
EventType: Intensity EventDate: 7/27/2020 2:03:29 PM AdditionalInfo: 2.548056 
EventType: Intensity EventDate: 7/27/2020 2:03:29 PM AdditionalInfo: 1.64752 
EventType: Intensity EventDate: 7/27/2020 2:03:29 PM AdditionalInfo: 0.9839672 
EventType: Intensity EventDate: 7/27/2020 2:03:29 PM AdditionalInfo: 0.2256198 
EventType: Intensity EventDate: 7/27/2020 2:03:29 PM AdditionalInfo: 0 
EventType: Rotation EventDate: 7/27/2020 2:03:30 PM AdditionalInfo: 1 
EventType: Rotation EventDate: 7/27/2020 2:03:30 PM AdditionalInfo: 0 
EventType: Tension EventDate: 7/27/2020 2:03:33 PM AdditionalInfo: 136 
EventType: Tension EventDate: 7/27/2020 2:03:34 PM AdditionalInfo: 213 
EventType: Tension EventDate: 7/27/2020 2:03:34 PM AdditionalInfo: 264 
EventType: Tension EventDate: 7/27/2020 2:03:34 PM AdditionalInfo: 300 
EventType: Rotation EventDate: 7/27/2020 2:03:39 PM AdditionalInfo: 88 
EventType: Rotation EventDate: 7/27/2020 2:03:40 PM AdditionalInfo: 164 
EventType: Rotation EventDate: 7/27/2020 2:03:40 PM AdditionalInfo: 225 
EventType: Rotation EventDate: 7/27/2020 2:03:40 PM AdditionalInfo: 260 
EventType: Rotation EventDate: 7/27/2020 2:03:40 PM AdditionalInfo: 313 
EventType: Rotation EventDate: 7/27/2020 2:03:40 PM AdditionalInfo: 356 
EventType: Rotation EventDate: 7/27/2020 2:03:40 PM AdditionalInfo: 360 
EventType: AchivementUnlocked EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: CR1 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.1308279 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.2019234 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.2493193 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.3441112 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.4152066 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.4863021 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.533698 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.6047935 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.628493 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.675889 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.6995869 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.7469844 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.7706823 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.7943804 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.8180783 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.8417763 
EventType: Intensity EventDate: 7/27/2020 2:04:23 PM AdditionalInfo: 0.8654758 
EventType: Click EventDate: 7/27/2020 2:04:26 PM AdditionalInfo: Achivement window: True 
EventType: Click EventDate: 7/27/2020 2:04:27 PM AdditionalInfo: Achivement window: False 
EventType: Click EventDate: 7/27/2020 2:04:28 PM AdditionalInfo: Achivement window: True 
EventType: Click EventDate: 7/27/2020 2:04:33 PM AdditionalInfo: Achivement window: False 
EventType: Intensity EventDate: 7/27/2020 2:04:40 PM AdditionalInfo: 0.7706839 
EventType: Intensity EventDate: 7/27/2020 2:04:40 PM AdditionalInfo: 0.6995884 
EventType: Intensity EventDate: 7/27/2020 2:04:40 PM AdditionalInfo: 0.6521925 
EventType: Intensity EventDate: 7/27/2020 2:04:40 PM AdditionalInfo: 0.604795 
