EventType: OnAppLoad EventDate: 7/27/2020 10:49:34 PM AdditionalInfo:  
EventType: Click EventDate: 7/27/2020 10:49:50 PM AdditionalInfo: Yes Button 
EventType: Click EventDate: 7/27/2020 10:49:53 PM AdditionalInfo: Next Button 
EventType: Click EventDate: 7/27/2020 10:50:00 PM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 7/27/2020 10:50:02 PM AdditionalInfo:  
EventType: Tension EventDate: 7/27/2020 10:50:03 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/27/2020 10:50:03 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/27/2020 10:50:03 PM AdditionalInfo: 100 
EventType: Rotation EventDate: 7/27/2020 10:50:03 PM AdditionalInfo: 13 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 16 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 19 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 22 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 25 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 28 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 31 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 33 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 36 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 39 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 42 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 51 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 54 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 63 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 66 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 69 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 71 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 77 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 83 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 86 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 92 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 98 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 101 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 104 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 106 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 109 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 112 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 115 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 121 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 124 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 127 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 130 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 133 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 136 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 139 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 142 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 147 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 150 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 156 
EventType: Rotation EventDate: 7/27/2020 10:50:06 PM AdditionalInfo: 162 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 168 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 171 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 174 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 177 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 182 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 185 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 188 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 191 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 194 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 197 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 200 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 203 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 206 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 209 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 212 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 215 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 220 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 223 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 226 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 229 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 232 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 235 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 238 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 241 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 244 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 247 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 250 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 253 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 255 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 258 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 261 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 264 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 267 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 270 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 273 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 276 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 279 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 282 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 285 
EventType: Rotation EventDate: 7/27/2020 10:50:07 PM AdditionalInfo: 288 
