EventType: OnAppLoad EventDate: 8/19/2020 9:19:33 PM AdditionalInfo:  
EventType: Click EventDate: 8/19/2020 9:19:56 PM AdditionalInfo: Yes Button 
EventType: Click EventDate: 8/19/2020 9:20:01 PM AdditionalInfo: Next Button 
EventType: Click EventDate: 8/19/2020 9:20:12 PM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 8/19/2020 9:20:13 PM AdditionalInfo:  
EventType: Tension EventDate: 8/19/2020 9:20:13 PM AdditionalInfo: 100 
EventType: Tension EventDate: 8/19/2020 9:20:13 PM AdditionalInfo: 100 
EventType: Tension EventDate: 8/19/2020 9:20:13 PM AdditionalInfo: 100 
EventType: Rotation EventDate: 8/19/2020 9:20:13 PM AdditionalInfo: 13 
EventType: AchivementUnlocked EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: CR0 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 0.01249011 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 0.1373912 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 0.224822 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 0.2997627 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 0.3497231 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 0.4121737 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 0.4871144 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 0.5745451 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 0.6869562 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 0.9117782 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 0.9992089 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 1.07415 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 1.12411 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 1.17407 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 1.211541 
EventType: Intensity EventDate: 8/19/2020 9:20:17 PM AdditionalInfo: 1.236521 
EventType: Intensity EventDate: 8/19/2020 9:20:18 PM AdditionalInfo: 1.249011 
EventType: Intensity EventDate: 8/19/2020 9:20:18 PM AdditionalInfo: 1.273991 
EventType: Intensity EventDate: 8/19/2020 9:20:18 PM AdditionalInfo: 1.286481 
EventType: Intensity EventDate: 8/19/2020 9:20:18 PM AdditionalInfo: 1.323952 
EventType: Intensity EventDate: 8/19/2020 9:20:18 PM AdditionalInfo: 1.373912 
EventType: Intensity EventDate: 8/19/2020 9:20:18 PM AdditionalInfo: 1.436363 
EventType: Intensity EventDate: 8/19/2020 9:20:18 PM AdditionalInfo: 1.523794 
EventType: Intensity EventDate: 8/19/2020 9:20:18 PM AdditionalInfo: 1.598734 
EventType: Intensity EventDate: 8/19/2020 9:20:18 PM AdditionalInfo: 1.661185 
EventType: Intensity EventDate: 8/19/2020 9:20:18 PM AdditionalInfo: 1.711145 
EventType: Intensity EventDate: 8/19/2020 9:20:18 PM AdditionalInfo: 1.748616 
EventType: Intensity EventDate: 8/19/2020 9:20:18 PM AdditionalInfo: 1.761106 
EventType: Intensity EventDate: 8/19/2020 9:20:18 PM AdditionalInfo: 1.773596 
EventType: Intensity EventDate: 8/19/2020 9:20:18 PM AdditionalInfo: 1.798576 
EventType: Intensity EventDate: 8/19/2020 9:20:20 PM AdditionalInfo: 1.786086 
EventType: Intensity EventDate: 8/19/2020 9:20:20 PM AdditionalInfo: 1.773596 
EventType: Intensity EventDate: 8/19/2020 9:20:20 PM AdditionalInfo: 1.761106 
EventType: Intensity EventDate: 8/19/2020 9:20:20 PM AdditionalInfo: 1.748616 
EventType: Intensity EventDate: 8/19/2020 9:20:21 PM AdditionalInfo: 1.736126 
EventType: Intensity EventDate: 8/19/2020 9:20:21 PM AdditionalInfo: 1.723635 
EventType: Intensity EventDate: 8/19/2020 9:20:21 PM AdditionalInfo: 1.711145 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 16 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 18 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 24 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 33 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 47 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 61 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 76 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 90 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 101 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 107 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 112 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 113 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 116 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 118 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 121 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 124 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 125 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 127 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 130 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 133 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 139 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 145 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 153 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 158 
EventType: Rotation EventDate: 8/19/2020 9:20:22 PM AdditionalInfo: 161 
EventType: Rotation EventDate: 8/19/2020 9:20:23 PM AdditionalInfo: 164 
EventType: Rotation EventDate: 8/19/2020 9:20:23 PM AdditionalInfo: 165 
EventType: Rotation EventDate: 8/19/2020 9:20:23 PM AdditionalInfo: 169 
EventType: Rotation EventDate: 8/19/2020 9:20:23 PM AdditionalInfo: 170 
EventType: Rotation EventDate: 8/19/2020 9:20:23 PM AdditionalInfo: 172 
EventType: Rotation EventDate: 8/19/2020 9:20:23 PM AdditionalInfo: 175 
EventType: Rotation EventDate: 8/19/2020 9:20:23 PM AdditionalInfo: 178 
EventType: Rotation EventDate: 8/19/2020 9:20:23 PM AdditionalInfo: 184 
EventType: Rotation EventDate: 8/19/2020 9:20:23 PM AdditionalInfo: 187 
EventType: Rotation EventDate: 8/19/2020 9:20:23 PM AdditionalInfo: 190 
EventType: Rotation EventDate: 8/19/2020 9:20:23 PM AdditionalInfo: 192 
EventType: Rotation EventDate: 8/19/2020 9:20:23 PM AdditionalInfo: 195 
EventType: Rotation EventDate: 8/19/2020 9:20:23 PM AdditionalInfo: 196 
EventType: Rotation EventDate: 8/19/2020 9:20:24 PM AdditionalInfo: 199 
EventType: Rotation EventDate: 8/19/2020 9:20:24 PM AdditionalInfo: 205 
EventType: Rotation EventDate: 8/19/2020 9:20:24 PM AdditionalInfo: 209 
EventType: Rotation EventDate: 8/19/2020 9:20:24 PM AdditionalInfo: 210 
EventType: Rotation EventDate: 8/19/2020 9:20:24 PM AdditionalInfo: 212 
EventType: Rotation EventDate: 8/19/2020 9:20:24 PM AdditionalInfo: 215 
EventType: Rotation EventDate: 8/19/2020 9:20:24 PM AdditionalInfo: 216 
EventType: Rotation EventDate: 8/19/2020 9:20:24 PM AdditionalInfo: 218 
EventType: Rotation EventDate: 8/19/2020 9:20:24 PM AdditionalInfo: 221 
EventType: Rotation EventDate: 8/19/2020 9:20:24 PM AdditionalInfo: 222 
EventType: Rotation EventDate: 8/19/2020 9:20:24 PM AdditionalInfo: 225 
EventType: Rotation EventDate: 8/19/2020 9:20:24 PM AdditionalInfo: 227 
EventType: Rotation EventDate: 8/19/2020 9:20:25 PM AdditionalInfo: 232 
EventType: Rotation EventDate: 8/19/2020 9:20:25 PM AdditionalInfo: 235 
EventType: Rotation EventDate: 8/19/2020 9:20:25 PM AdditionalInfo: 236 
EventType: Rotation EventDate: 8/19/2020 9:20:25 PM AdditionalInfo: 238 
EventType: Rotation EventDate: 8/19/2020 9:20:25 PM AdditionalInfo: 241 
EventType: Rotation EventDate: 8/19/2020 9:20:25 PM AdditionalInfo: 242 
EventType: Rotation EventDate: 8/19/2020 9:20:25 PM AdditionalInfo: 244 
EventType: Rotation EventDate: 8/19/2020 9:20:25 PM AdditionalInfo: 245 
EventType: Rotation EventDate: 8/19/2020 9:20:25 PM AdditionalInfo: 247 
EventType: Rotation EventDate: 8/19/2020 9:20:25 PM AdditionalInfo: 249 
EventType: Rotation EventDate: 8/19/2020 9:20:26 PM AdditionalInfo: 252 
EventType: Rotation EventDate: 8/19/2020 9:20:26 PM AdditionalInfo: 253 
EventType: Rotation EventDate: 8/19/2020 9:20:28 PM AdditionalInfo: 256 
EventType: Rotation EventDate: 8/19/2020 9:20:28 PM AdditionalInfo: 258 
EventType: Rotation EventDate: 8/19/2020 9:20:28 PM AdditionalInfo: 261 
EventType: Rotation EventDate: 8/19/2020 9:20:28 PM AdditionalInfo: 262 
EventType: Rotation EventDate: 8/19/2020 9:20:28 PM AdditionalInfo: 264 
EventType: Rotation EventDate: 8/19/2020 9:20:28 PM AdditionalInfo: 267 
EventType: Rotation EventDate: 8/19/2020 9:20:28 PM AdditionalInfo: 270 
EventType: Rotation EventDate: 8/19/2020 9:20:28 PM AdditionalInfo: 273 
EventType: Rotation EventDate: 8/19/2020 9:20:28 PM AdditionalInfo: 275 
EventType: Rotation EventDate: 8/19/2020 9:20:29 PM AdditionalInfo: 278 
EventType: Rotation EventDate: 8/19/2020 9:20:29 PM AdditionalInfo: 279 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 281 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 282 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 284 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 286 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 287 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 289 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 292 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 293 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 295 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 298 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 299 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 301 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 304 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 306 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 310 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 318 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 326 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 332 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 335 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 336 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 338 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 341 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 342 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 344 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 346 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 349 
EventType: Rotation EventDate: 8/19/2020 9:20:30 PM AdditionalInfo: 350 
EventType: Rotation EventDate: 8/19/2020 9:20:31 PM AdditionalInfo: 353 
EventType: Rotation EventDate: 8/19/2020 9:20:31 PM AdditionalInfo: 355 
EventType: Rotation EventDate: 8/19/2020 9:20:31 PM AdditionalInfo: 356 
EventType: AchivementUnlocked EventDate: 8/19/2020 9:20:31 PM AdditionalInfo: CR1 
EventType: Rotation EventDate: 8/19/2020 9:20:31 PM AdditionalInfo: 360 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 358 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 355 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 352 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 349 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 347 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 346 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 344 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 342 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 341 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 339 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 336 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 335 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 333 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 330 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 327 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 326 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 324 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 321 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 318 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 313 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 309 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 302 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 296 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 289 
EventType: Rotation EventDate: 8/19/2020 9:20:34 PM AdditionalInfo: 281 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 272 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 261 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 247 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 235 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 222 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 212 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 204 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 198 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 193 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 192 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 189 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 187 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 181 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 176 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 172 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 167 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 162 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 161 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 158 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 155 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 152 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 148 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 145 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 142 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 139 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 136 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 135 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 130 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 127 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 122 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 121 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 119 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 116 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 115 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 113 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 110 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 108 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 105 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 102 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 101 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 98 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 95 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 92 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 88 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 84 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 79 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 76 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 70 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 65 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 62 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 59 
EventType: Rotation EventDate: 8/19/2020 9:20:35 PM AdditionalInfo: 58 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 56 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 51 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 47 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 44 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 42 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 41 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 39 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 38 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 35 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 33 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 31 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 28 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 25 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 22 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 21 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 18 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 16 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 15 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 13 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 11 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 8 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 7 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 5 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 2 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 1 
EventType: Rotation EventDate: 8/19/2020 9:20:36 PM AdditionalInfo: 0 
EventType: Rotation EventDate: 8/19/2020 9:20:37 PM AdditionalInfo: 1 
EventType: Rotation EventDate: 8/19/2020 9:20:37 PM AdditionalInfo: 4 
EventType: Rotation EventDate: 8/19/2020 9:20:37 PM AdditionalInfo: 5 
EventType: Rotation EventDate: 8/19/2020 9:20:37 PM AdditionalInfo: 7 
EventType: Rotation EventDate: 8/19/2020 9:20:38 PM AdditionalInfo: 10 
EventType: Rotation EventDate: 8/19/2020 9:20:38 PM AdditionalInfo: 11 
EventType: Rotation EventDate: 8/19/2020 9:20:38 PM AdditionalInfo: 13 
EventType: Rotation EventDate: 8/19/2020 9:20:38 PM AdditionalInfo: 15 
EventType: Rotation EventDate: 8/19/2020 9:20:38 PM AdditionalInfo: 16 
EventType: Rotation EventDate: 8/19/2020 9:20:38 PM AdditionalInfo: 18 
EventType: Rotation EventDate: 8/19/2020 9:20:38 PM AdditionalInfo: 19 
EventType: Rotation EventDate: 8/19/2020 9:20:38 PM AdditionalInfo: 21 
EventType: Rotation EventDate: 8/19/2020 9:20:38 PM AdditionalInfo: 22 
EventType: Rotation EventDate: 8/19/2020 9:20:38 PM AdditionalInfo: 25 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 30 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 31 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 33 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 36 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 38 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 41 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 42 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 44 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 47 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 48 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 50 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 51 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 53 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 56 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 58 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 61 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 62 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 64 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 67 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 68 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 70 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 73 
EventType: Rotation EventDate: 8/19/2020 9:20:39 PM AdditionalInfo: 75 
EventType: Rotation EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: 78 
EventType: Rotation EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: 79 
EventType: Rotation EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: 82 
EventType: Rotation EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: 87 
EventType: Rotation EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: 88 
EventType: AchivementUnlocked EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: CR2 
EventType: Rotation EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: 90 
EventType: Rotation EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: 93 
EventType: Rotation EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: 95 
EventType: Rotation EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: 96 
EventType: Rotation EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: 98 
EventType: Rotation EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: 99 
EventType: Rotation EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: 101 
EventType: Rotation EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: 104 
EventType: Rotation EventDate: 8/19/2020 9:20:40 PM AdditionalInfo: 105 
EventType: Rotation EventDate: 8/19/2020 9:20:41 PM AdditionalInfo: 104 
EventType: Rotation EventDate: 8/19/2020 9:20:41 PM AdditionalInfo: 101 
EventType: Rotation EventDate: 8/19/2020 9:20:41 PM AdditionalInfo: 99 
EventType: Rotation EventDate: 8/19/2020 9:20:41 PM AdditionalInfo: 98 
EventType: Rotation EventDate: 8/19/2020 9:20:41 PM AdditionalInfo: 96 
EventType: Rotation EventDate: 8/19/2020 9:20:41 PM AdditionalInfo: 95 
EventType: Rotation EventDate: 8/19/2020 9:20:41 PM AdditionalInfo: 92 
EventType: Rotation EventDate: 8/19/2020 9:20:42 PM AdditionalInfo: 90 
EventType: Rotation EventDate: 8/19/2020 9:20:42 PM AdditionalInfo: 88 
EventType: Rotation EventDate: 8/19/2020 9:20:42 PM AdditionalInfo: 85 
EventType: Rotation EventDate: 8/19/2020 9:20:42 PM AdditionalInfo: 84 
EventType: Rotation EventDate: 8/19/2020 9:20:42 PM AdditionalInfo: 82 
EventType: Rotation EventDate: 8/19/2020 9:20:43 PM AdditionalInfo: 78 
EventType: Rotation EventDate: 8/19/2020 9:20:43 PM AdditionalInfo: 75 
EventType: Rotation EventDate: 8/19/2020 9:20:43 PM AdditionalInfo: 73 
EventType: Rotation EventDate: 8/19/2020 9:20:43 PM AdditionalInfo: 70 
EventType: Rotation EventDate: 8/19/2020 9:20:43 PM AdditionalInfo: 68 
EventType: Rotation EventDate: 8/19/2020 9:20:43 PM AdditionalInfo: 70 
