EventType: OnAppLoad EventDate: 7/30/2020 10:55:04 AM AdditionalInfo:  
EventType: Click EventDate: 7/30/2020 10:55:20 AM AdditionalInfo: Yes Button 
EventType: Click EventDate: 7/30/2020 10:55:21 AM AdditionalInfo: Next Button 
EventType: Click EventDate: 7/30/2020 10:55:23 AM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 7/30/2020 10:55:25 AM AdditionalInfo:  
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.3071943 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.322807 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.3384196 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.3540322 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.3696449 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.3852575 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.4008702 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.4164828 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.4320954 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.4477081 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.4633207 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.494546 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.5257713 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.5569966 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.5726092 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.5882218 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.6038345 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.6350597 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.6506724 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.6818977 
EventType: Intensity EventDate: 7/30/2020 10:56:21 AM AdditionalInfo: 0.6975104 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.6818977 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.6194471 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.5101586 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.4320954 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.3852575 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.3540322 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.3384196 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.3071943 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.2915817 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.275969 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.2447437 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.2291311 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.2135185 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.2291311 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.2447437 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.2603564 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.275969 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.2915817 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.3071943 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.322807 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.3384196 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.3540322 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.3696449 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.3852575 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.4008702 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.4320954 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.4477081 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.4633207 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.4789334 
EventType: Intensity EventDate: 7/30/2020 10:56:22 AM AdditionalInfo: 0.494546 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.5101586 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.5257713 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.5569966 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.5726092 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.5882218 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.6038345 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.6194471 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.6350597 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.6506724 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.666285 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.6818977 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.6975104 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.713123 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.7287356 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.7599608 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.7755735 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.7911861 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.8067988 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.8224114 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.8380241 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.8536367 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.8692493 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.884862 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.9004746 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.9160873 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.9316999 
EventType: Intensity EventDate: 7/30/2020 10:56:23 AM AdditionalInfo: 0.9629252 
EventType: Intensity EventDate: 7/30/2020 10:56:24 AM AdditionalInfo: 1.009763 
EventType: Intensity EventDate: 7/30/2020 10:56:24 AM AdditionalInfo: 1.212727 
EventType: Intensity EventDate: 7/30/2020 10:56:24 AM AdditionalInfo: 1.46253 
EventType: Intensity EventDate: 7/30/2020 10:56:24 AM AdditionalInfo: 1.634269 
EventType: Intensity EventDate: 7/30/2020 10:56:24 AM AdditionalInfo: 1.75917 
EventType: Intensity EventDate: 7/30/2020 10:56:24 AM AdditionalInfo: 1.774782 
EventType: Intensity EventDate: 7/30/2020 10:56:24 AM AdditionalInfo: 1.790395 
EventType: Intensity EventDate: 7/30/2020 10:56:24 AM AdditionalInfo: 1.806008 
EventType: Intensity EventDate: 7/30/2020 10:56:24 AM AdditionalInfo: 1.82162 
EventType: Intensity EventDate: 7/30/2020 10:56:24 AM AdditionalInfo: 1.837233 
EventType: Rotation EventDate: 7/30/2020 10:56:26 AM AdditionalInfo: 106 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 108 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 111 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 123 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 137 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 146 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 154 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 169 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 177 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 185 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 188 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 190 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 192 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 194 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 196 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 198 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 200 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 202 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 204 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 206 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 208 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 210 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 212 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 213 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 215 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 217 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 219 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 221 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 223 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 225 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 227 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 229 
EventType: Rotation EventDate: 7/30/2020 10:56:27 AM AdditionalInfo: 231 
EventType: Rotation EventDate: 7/30/2020 10:56:28 AM AdditionalInfo: 233 
EventType: Rotation EventDate: 7/30/2020 10:56:28 AM AdditionalInfo: 237 
EventType: Rotation EventDate: 7/30/2020 10:56:28 AM AdditionalInfo: 239 
EventType: Rotation EventDate: 7/30/2020 10:56:28 AM AdditionalInfo: 240 
EventType: Rotation EventDate: 7/30/2020 10:56:28 AM AdditionalInfo: 244 
EventType: Rotation EventDate: 7/30/2020 10:56:28 AM AdditionalInfo: 246 
EventType: Rotation EventDate: 7/30/2020 10:56:28 AM AdditionalInfo: 248 
EventType: Rotation EventDate: 7/30/2020 10:56:28 AM AdditionalInfo: 250 
EventType: Rotation EventDate: 7/30/2020 10:56:28 AM AdditionalInfo: 252 
EventType: Rotation EventDate: 7/30/2020 10:56:28 AM AdditionalInfo: 254 
EventType: Rotation EventDate: 7/30/2020 10:56:28 AM AdditionalInfo: 256 
EventType: Rotation EventDate: 7/30/2020 10:56:28 AM AdditionalInfo: 258 
EventType: Rotation EventDate: 7/30/2020 10:56:28 AM AdditionalInfo: 260 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 262 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 265 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 267 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 269 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 273 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 275 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 277 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 279 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 281 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 283 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 279 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 277 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 271 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 269 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 265 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 262 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 258 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 256 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 254 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 252 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 250 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 248 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 246 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 244 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 242 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 240 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 239 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 237 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 235 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 233 
EventType: Rotation EventDate: 7/30/2020 10:56:29 AM AdditionalInfo: 231 
EventType: Rotation EventDate: 7/30/2020 10:56:30 AM AdditionalInfo: 229 
EventType: Rotation EventDate: 7/30/2020 10:56:30 AM AdditionalInfo: 231 
EventType: Rotation EventDate: 7/30/2020 10:56:30 AM AdditionalInfo: 233 
EventType: Rotation EventDate: 7/30/2020 10:56:30 AM AdditionalInfo: 235 
