EventType: OnAppLoad EventDate: 8/4/2020 12:02:48 AM AdditionalInfo:  
EventType: Click EventDate: 8/4/2020 12:03:45 AM AdditionalInfo: Yes Button 
EventType: Click EventDate: 8/4/2020 12:03:46 AM AdditionalInfo: Next Button 
EventType: Click EventDate: 8/4/2020 12:03:47 AM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 8/4/2020 12:03:49 AM AdditionalInfo:  
EventType: Tension EventDate: 8/4/2020 12:04:09 AM AdditionalInfo: 134 
EventType: Tension EventDate: 8/4/2020 12:04:09 AM AdditionalInfo: 136 
EventType: Tension EventDate: 8/4/2020 12:04:09 AM AdditionalInfo: 137 
EventType: Tension EventDate: 8/4/2020 12:04:10 AM AdditionalInfo: 139 
EventType: Tension EventDate: 8/4/2020 12:04:10 AM AdditionalInfo: 140 
EventType: Tension EventDate: 8/4/2020 12:04:10 AM AdditionalInfo: 142 
EventType: Tension EventDate: 8/4/2020 12:04:10 AM AdditionalInfo: 144 
EventType: Tension EventDate: 8/4/2020 12:04:10 AM AdditionalInfo: 145 
EventType: Tension EventDate: 8/4/2020 12:04:10 AM AdditionalInfo: 147 
EventType: Tension EventDate: 8/4/2020 12:04:10 AM AdditionalInfo: 149 
EventType: Tension EventDate: 8/4/2020 12:04:10 AM AdditionalInfo: 150 
EventType: Tension EventDate: 8/4/2020 12:04:10 AM AdditionalInfo: 152 
EventType: Tension EventDate: 8/4/2020 12:04:10 AM AdditionalInfo: 153 
EventType: Tension EventDate: 8/4/2020 12:04:10 AM AdditionalInfo: 155 
EventType: Tension EventDate: 8/4/2020 12:04:10 AM AdditionalInfo: 157 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 158 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 160 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 162 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 163 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 165 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 166 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 168 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 170 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 171 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 173 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 174 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 176 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 178 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 179 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 181 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 183 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 186 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 187 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 189 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 191 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 192 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 194 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 196 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 197 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 199 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 200 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 202 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 204 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 205 
EventType: Tension EventDate: 8/4/2020 12:04:11 AM AdditionalInfo: 207 
