EventType: OnAppLoad EventDate: 7/31/2020 12:57:08 PM AdditionalInfo:  
EventType: Click EventDate: 7/31/2020 12:57:25 PM AdditionalInfo: Yes Button 
EventType: Click EventDate: 7/31/2020 12:57:25 PM AdditionalInfo: Next Button 
EventType: Click EventDate: 7/31/2020 12:57:27 PM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 7/31/2020 12:57:29 PM AdditionalInfo:  
EventType: Tension EventDate: 7/31/2020 12:57:30 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/31/2020 12:57:30 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/31/2020 12:57:30 PM AdditionalInfo: 100 
EventType: Rotation EventDate: 7/31/2020 12:57:30 PM AdditionalInfo: 13 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 105 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 111 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 113 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 115 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 116 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 118 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 119 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 121 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 123 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 124 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 126 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 128 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 129 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 131 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 134 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 136 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 137 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 140 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 142 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 144 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 147 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 150 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 155 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 158 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 165 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 168 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 171 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 173 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 176 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 186 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 194 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 207 
EventType: Tension EventDate: 7/31/2020 12:57:40 PM AdditionalInfo: 220 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 231 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 241 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 247 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 254 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 260 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 267 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 273 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 276 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 278 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 280 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 281 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 285 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 289 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 291 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 288 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 280 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 270 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 254 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 234 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 213 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 196 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 178 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 160 
EventType: Tension EventDate: 7/31/2020 12:57:41 PM AdditionalInfo: 144 
EventType: Tension EventDate: 7/31/2020 12:57:42 PM AdditionalInfo: 131 
EventType: Tension EventDate: 7/31/2020 12:57:42 PM AdditionalInfo: 118 
EventType: Tension EventDate: 7/31/2020 12:57:42 PM AdditionalInfo: 106 
EventType: Tension EventDate: 7/31/2020 12:57:42 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 110 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 131 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 152 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 171 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 194 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 215 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 231 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 246 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 260 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 273 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 285 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 294 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 300 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 297 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 285 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 273 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 247 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 210 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 168 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 118 
EventType: Tension EventDate: 7/31/2020 12:57:43 PM AdditionalInfo: 100 
EventType: AchivementUnlocked EventDate: 7/31/2020 12:58:13 PM AdditionalInfo: CR0 
EventType: Intensity EventDate: 7/31/2020 12:58:13 PM AdditionalInfo: 0.04739595 
EventType: Intensity EventDate: 7/31/2020 12:58:13 PM AdditionalInfo: 0.07109545 
EventType: Intensity EventDate: 7/31/2020 12:58:13 PM AdditionalInfo: 0.0947919 
EventType: Intensity EventDate: 7/31/2020 12:58:13 PM AdditionalInfo: 0.1184914 
EventType: Intensity EventDate: 7/31/2020 12:58:13 PM AdditionalInfo: 0.1421894 
EventType: Intensity EventDate: 7/31/2020 12:58:13 PM AdditionalInfo: 0.1658874 
EventType: Intensity EventDate: 7/31/2020 12:58:14 PM AdditionalInfo: 0.1421894 
EventType: Intensity EventDate: 7/31/2020 12:58:14 PM AdditionalInfo: 0.0947919 
EventType: Intensity EventDate: 7/31/2020 12:58:14 PM AdditionalInfo: 0.07109545 
EventType: Intensity EventDate: 7/31/2020 12:58:14 PM AdditionalInfo: 0.02369798 
EventType: Intensity EventDate: 7/31/2020 12:58:14 PM AdditionalInfo: 0 
EventType: Intensity EventDate: 7/31/2020 12:58:22 PM AdditionalInfo: 0.2256198 
EventType: Intensity EventDate: 7/31/2020 12:58:22 PM AdditionalInfo: 0.2493193 
EventType: Intensity EventDate: 7/31/2020 12:58:22 PM AdditionalInfo: 0.2730173 
EventType: Intensity EventDate: 7/31/2020 12:58:22 PM AdditionalInfo: 0.2967152 
EventType: Intensity EventDate: 7/31/2020 12:58:22 PM AdditionalInfo: 0.3441112 
EventType: Intensity EventDate: 7/31/2020 12:58:22 PM AdditionalInfo: 0.3678107 
EventType: Intensity EventDate: 7/31/2020 12:58:22 PM AdditionalInfo: 0.3915087 
EventType: Intensity EventDate: 7/31/2020 12:58:22 PM AdditionalInfo: 0.4389061 
EventType: Intensity EventDate: 7/31/2020 12:58:22 PM AdditionalInfo: 0.4863021 
EventType: Intensity EventDate: 7/31/2020 12:58:22 PM AdditionalInfo: 0.5573975 
