EventType: OnAppLoad EventDate: 8/4/2020 2:41:41 AM AdditionalInfo:  
EventType: Click EventDate: 8/4/2020 2:42:00 AM AdditionalInfo: Yes Button 
EventType: Click EventDate: 8/4/2020 2:42:02 AM AdditionalInfo: Next Button 
EventType: Click EventDate: 8/4/2020 2:42:06 AM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 8/4/2020 2:42:10 AM AdditionalInfo:  
EventType: Intensity EventDate: 8/4/2020 2:42:36 AM AdditionalInfo: 1.701857 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 1.735254 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 1.76865 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 1.802047 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 1.835445 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 1.868841 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 1.902237 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 1.935635 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 1.969032 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.035825 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.102619 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.169412 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.20281 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.236206 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.269603 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.302999 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.336395 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.40319 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.436586 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.50338 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.536777 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.60357 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.636966 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.670362 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.70376 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.737157 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.770553 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.803951 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.837348 
EventType: Intensity EventDate: 8/4/2020 2:42:37 AM AdditionalInfo: 2.870744 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.837348 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.803951 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.770553 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.737157 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.70376 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.670362 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.636966 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.60357 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.570173 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.536777 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.50338 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.469982 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.436586 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.40319 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.369792 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.336395 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.302999 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.269603 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.236206 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.169412 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.102619 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.069221 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.035825 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 2.002428 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 1.969032 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 1.935635 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 1.902237 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 1.868841 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 1.835445 
EventType: Intensity EventDate: 8/4/2020 2:42:38 AM AdditionalInfo: 1.802047 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.76865 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.735254 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.701857 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.668461 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.635065 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.601667 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.56827 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.534874 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.501476 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.468079 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.434683 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.401287 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.334494 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.301096 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.267699 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.234303 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.167509 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.134112 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.100716 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.033922 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 1.000525 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 0.9671288 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 0.9337323 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 0.9003344 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 0.866938 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 0.8335415 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 0.8001451 
EventType: Intensity EventDate: 8/4/2020 2:42:39 AM AdditionalInfo: 0.7667487 
EventType: Intensity EventDate: 8/4/2020 2:42:40 AM AdditionalInfo: 0.7333523 
EventType: Intensity EventDate: 8/4/2020 2:42:40 AM AdditionalInfo: 0.6999544 
EventType: Intensity EventDate: 8/4/2020 2:42:40 AM AdditionalInfo: 0.63316 
EventType: Intensity EventDate: 8/4/2020 2:42:40 AM AdditionalInfo: 0.5329708 
EventType: Intensity EventDate: 8/4/2020 2:42:40 AM AdditionalInfo: 0.3993836 
EventType: Intensity EventDate: 8/4/2020 2:42:40 AM AdditionalInfo: 0.2991928 
EventType: Intensity EventDate: 8/4/2020 2:42:40 AM AdditionalInfo: 0.1990036 
EventType: Intensity EventDate: 8/4/2020 2:42:40 AM AdditionalInfo: 0.1322093 
EventType: Intensity EventDate: 8/4/2020 2:42:40 AM AdditionalInfo: 0.03201849 
EventType: Intensity EventDate: 8/4/2020 2:42:40 AM AdditionalInfo: 0 
EventType: Intensity EventDate: 8/4/2020 2:42:49 AM AdditionalInfo: 0.03339794 
EventType: Intensity EventDate: 8/4/2020 2:42:49 AM AdditionalInfo: 0.06679435 
EventType: Intensity EventDate: 8/4/2020 2:42:49 AM AdditionalInfo: 0.1335887 
EventType: Intensity EventDate: 8/4/2020 2:42:49 AM AdditionalInfo: 0.1669851 
EventType: Intensity EventDate: 8/4/2020 2:42:50 AM AdditionalInfo: 0.2337779 
EventType: Intensity EventDate: 8/4/2020 2:42:50 AM AdditionalInfo: 0.2671744 
EventType: Intensity EventDate: 8/4/2020 2:42:50 AM AdditionalInfo: 0.3339687 
EventType: Intensity EventDate: 8/4/2020 2:42:50 AM AdditionalInfo: 0.3673651 
EventType: Intensity EventDate: 8/4/2020 2:42:50 AM AdditionalInfo: 0.4007631 
EventType: Intensity EventDate: 8/4/2020 2:42:50 AM AdditionalInfo: 0.4341595 
EventType: Intensity EventDate: 8/4/2020 2:42:50 AM AdditionalInfo: 0.4007631 
EventType: Intensity EventDate: 8/4/2020 2:42:50 AM AdditionalInfo: 0.3673651 
EventType: Intensity EventDate: 8/4/2020 2:42:50 AM AdditionalInfo: 0.3339687 
EventType: Intensity EventDate: 8/4/2020 2:42:50 AM AdditionalInfo: 0.3005708 
EventType: Intensity EventDate: 8/4/2020 2:42:51 AM AdditionalInfo: 0.2337779 
EventType: Intensity EventDate: 8/4/2020 2:42:51 AM AdditionalInfo: 0.2003815 
EventType: Intensity EventDate: 8/4/2020 2:42:51 AM AdditionalInfo: 0.1669851 
EventType: Intensity EventDate: 8/4/2020 2:42:51 AM AdditionalInfo: 0.1335887 
EventType: Intensity EventDate: 8/4/2020 2:42:51 AM AdditionalInfo: 0.1001923 
EventType: Intensity EventDate: 8/4/2020 2:42:51 AM AdditionalInfo: 0.06679435 
EventType: Intensity EventDate: 8/4/2020 2:42:51 AM AdditionalInfo: 0.03339794 
EventType: Intensity EventDate: 8/4/2020 2:42:51 AM AdditionalInfo: 0 
EventType: Intensity EventDate: 8/4/2020 2:42:52 AM AdditionalInfo: 0.03339794 
EventType: Intensity EventDate: 8/4/2020 2:42:52 AM AdditionalInfo: 0.06679435 
EventType: Intensity EventDate: 8/4/2020 2:42:52 AM AdditionalInfo: 0.1001923 
EventType: Intensity EventDate: 8/4/2020 2:42:52 AM AdditionalInfo: 0.1335887 
EventType: Intensity EventDate: 8/4/2020 2:42:53 AM AdditionalInfo: 0.1669851 
EventType: Intensity EventDate: 8/4/2020 2:42:53 AM AdditionalInfo: 0.2003815 
EventType: Intensity EventDate: 8/4/2020 2:42:53 AM AdditionalInfo: 0.2337779 
EventType: Intensity EventDate: 8/4/2020 2:42:53 AM AdditionalInfo: 0.2671744 
EventType: Intensity EventDate: 8/4/2020 2:42:53 AM AdditionalInfo: 0.3005708 
EventType: Intensity EventDate: 8/4/2020 2:42:54 AM AdditionalInfo: 0.3339687 
EventType: Intensity EventDate: 8/4/2020 2:42:54 AM AdditionalInfo: 0.3673651 
EventType: Intensity EventDate: 8/4/2020 2:42:54 AM AdditionalInfo: 0.4007631 
EventType: Intensity EventDate: 8/4/2020 2:42:54 AM AdditionalInfo: 0.4341595 
EventType: Intensity EventDate: 8/4/2020 2:42:54 AM AdditionalInfo: 0.4675559 
