EventType: OnAppLoad EventDate: 7/27/2020 1:29:59 PM AdditionalInfo:  
EventType: Click EventDate: 7/27/2020 1:30:08 PM AdditionalInfo: Yes Button 
EventType: Click EventDate: 7/27/2020 1:30:10 PM AdditionalInfo: Next Button 
EventType: Click EventDate: 7/27/2020 1:30:18 PM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 7/27/2020 1:30:22 PM AdditionalInfo:  
EventType: Tension EventDate: 7/27/2020 1:30:23 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/27/2020 1:30:23 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/27/2020 1:30:23 PM AdditionalInfo: 100 
EventType: Rotation EventDate: 7/27/2020 1:30:24 PM AdditionalInfo: 13 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 104 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 167 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 179 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 187 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 197 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 203 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 209 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 213 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 215 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 216 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 218 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 223 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 233 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 248 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 265 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 279 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 294 
EventType: Tension EventDate: 7/27/2020 1:30:33 PM AdditionalInfo: 300 
EventType: Tension EventDate: 7/27/2020 1:30:34 PM AdditionalInfo: 277 
EventType: Tension EventDate: 7/27/2020 1:30:34 PM AdditionalInfo: 234 
EventType: Tension EventDate: 7/27/2020 1:30:34 PM AdditionalInfo: 196 
EventType: Tension EventDate: 7/27/2020 1:30:34 PM AdditionalInfo: 164 
EventType: Tension EventDate: 7/27/2020 1:30:34 PM AdditionalInfo: 142 
EventType: Tension EventDate: 7/27/2020 1:30:34 PM AdditionalInfo: 130 
EventType: Tension EventDate: 7/27/2020 1:30:34 PM AdditionalInfo: 126 
EventType: Tension EventDate: 7/27/2020 1:30:34 PM AdditionalInfo: 125 
EventType: Tension EventDate: 7/27/2020 1:30:34 PM AdditionalInfo: 126 
