EventType: OnAppLoad EventDate: 8/4/2020 10:07:07 AM AdditionalInfo:  
EventType: Click EventDate: 8/4/2020 10:07:15 AM AdditionalInfo: Yes Button 
EventType: Click EventDate: 8/4/2020 10:07:17 AM AdditionalInfo: Next Button 
EventType: Click EventDate: 8/4/2020 10:07:19 AM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 8/4/2020 10:07:21 AM AdditionalInfo:  
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 355 
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 331 
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 314 
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 299 
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 282 
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 264 
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 250 
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 235 
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 223 
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 212 
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 200 
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 188 
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 180 
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 168 
EventType: Rotation EventDate: 8/4/2020 10:07:42 AM AdditionalInfo: 159 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 156 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 153 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 156 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 162 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 182 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 206 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 223 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 235 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 244 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 247 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 250 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 253 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 255 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 258 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 261 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 264 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 267 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 270 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 276 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 285 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 291 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 296 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 302 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 305 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 308 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 311 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 317 
EventType: Rotation EventDate: 8/4/2020 10:07:43 AM AdditionalInfo: 323 
EventType: Rotation EventDate: 8/4/2020 10:07:44 AM AdditionalInfo: 331 
EventType: Rotation EventDate: 8/4/2020 10:07:44 AM AdditionalInfo: 337 
EventType: Rotation EventDate: 8/4/2020 10:07:44 AM AdditionalInfo: 340 
EventType: Rotation EventDate: 8/4/2020 10:07:44 AM AdditionalInfo: 343 
EventType: Rotation EventDate: 8/4/2020 10:07:44 AM AdditionalInfo: 346 
EventType: Rotation EventDate: 8/4/2020 10:07:44 AM AdditionalInfo: 349 
EventType: Rotation EventDate: 8/4/2020 10:07:44 AM AdditionalInfo: 355 
EventType: Rotation EventDate: 8/4/2020 10:07:44 AM AdditionalInfo: 360 
EventType: AchivementUnlocked EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: CR0 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.02369798 
EventType: AchivementUnlocked EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: CR1 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.1895868 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.3317762 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.3554742 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.4028702 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.4265696 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.4502676 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.4739656 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.521363 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.5450611 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.5687605 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.6161565 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.6398544 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.6635525 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.6872519 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.7109483 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.7346479 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.7583458 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.8057433 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.8768373 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.9479327 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.9716307 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 0.9953302 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.019027 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.042726 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.066424 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.090122 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.113822 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.13752 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.161217 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.184916 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.232313 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.279709 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.303407 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.327105 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.350804 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.3982 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.4219 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.445598 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.469296 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.492994 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.516692 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.540391 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.587787 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.611485 
EventType: Intensity EventDate: 8/4/2020 10:07:46 AM AdditionalInfo: 1.635183 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 1.682581 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 1.706279 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 1.753676 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 1.777374 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 1.801072 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 1.82477 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 1.848469 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 1.872167 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 1.895865 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 1.919564 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 1.943261 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 1.966961 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 1.990659 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 2.014357 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 2.038056 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 2.061753 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 2.085452 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 2.10915 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 2.132848 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 2.180246 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 2.203944 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 2.227642 
EventType: Intensity EventDate: 8/4/2020 10:07:47 AM AdditionalInfo: 2.25134 
EventType: Intensity EventDate: 8/4/2020 10:07:51 AM AdditionalInfo: 2.121487 
EventType: Intensity EventDate: 8/4/2020 10:07:52 AM AdditionalInfo: 2.097789 
EventType: Intensity EventDate: 8/4/2020 10:07:52 AM AdditionalInfo: 2.074089 
EventType: Intensity EventDate: 8/4/2020 10:07:52 AM AdditionalInfo: 2.026693 
EventType: Intensity EventDate: 8/4/2020 10:07:52 AM AdditionalInfo: 1.979297 
EventType: Intensity EventDate: 8/4/2020 10:07:52 AM AdditionalInfo: 1.955598 
EventType: Intensity EventDate: 8/4/2020 10:07:52 AM AdditionalInfo: 1.9319 
EventType: Intensity EventDate: 8/4/2020 10:07:52 AM AdditionalInfo: 1.884502 
EventType: Intensity EventDate: 8/4/2020 10:07:52 AM AdditionalInfo: 1.837106 
EventType: Intensity EventDate: 8/4/2020 10:07:52 AM AdditionalInfo: 1.789711 
EventType: Intensity EventDate: 8/4/2020 10:07:52 AM AdditionalInfo: 1.766011 
EventType: Intensity EventDate: 8/4/2020 10:07:52 AM AdditionalInfo: 1.742313 
EventType: Intensity EventDate: 8/4/2020 10:07:52 AM AdditionalInfo: 1.718615 
EventType: Intensity EventDate: 8/4/2020 10:07:52 AM AdditionalInfo: 1.694917 
EventType: Intensity EventDate: 8/4/2020 10:07:52 AM AdditionalInfo: 1.671219 
