EventType: OnAppLoad EventDate: 7/27/2020 1:28:03 PM AdditionalInfo:  
EventType: Click EventDate: 7/27/2020 1:28:18 PM AdditionalInfo: Yes Button 
EventType: Click EventDate: 7/27/2020 1:28:22 PM AdditionalInfo: Next Button 
EventType: Click EventDate: 7/27/2020 1:28:34 PM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 7/27/2020 1:28:37 PM AdditionalInfo:  
EventType: Tension EventDate: 7/27/2020 1:28:38 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/27/2020 1:28:38 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/27/2020 1:28:38 PM AdditionalInfo: 100 
EventType: Rotation EventDate: 7/27/2020 1:28:38 PM AdditionalInfo: 13 
EventType: AchivementUnlocked EventDate: 7/27/2020 1:28:56 PM AdditionalInfo: CR0 
EventType: Intensity EventDate: 7/27/2020 1:28:56 PM AdditionalInfo: 0.01561264 
EventType: Intensity EventDate: 7/27/2020 1:28:56 PM AdditionalInfo: 0.0780632 
EventType: Intensity EventDate: 7/27/2020 1:28:56 PM AdditionalInfo: 0.09367584 
EventType: Intensity EventDate: 7/27/2020 1:28:56 PM AdditionalInfo: 0.1249011 
EventType: Intensity EventDate: 7/27/2020 1:28:56 PM AdditionalInfo: 0.1405137 
EventType: Intensity EventDate: 7/27/2020 1:28:56 PM AdditionalInfo: 0.1561264 
EventType: Intensity EventDate: 7/27/2020 1:28:56 PM AdditionalInfo: 0.171739 
EventType: Intensity EventDate: 7/27/2020 1:28:56 PM AdditionalInfo: 0.1873517 
EventType: Intensity EventDate: 7/27/2020 1:28:56 PM AdditionalInfo: 0.2029643 
EventType: Intensity EventDate: 7/27/2020 1:28:57 PM AdditionalInfo: 0.1873517 
EventType: Intensity EventDate: 7/27/2020 1:28:57 PM AdditionalInfo: 0.171739 
EventType: Intensity EventDate: 7/27/2020 1:28:57 PM AdditionalInfo: 0.1561264 
EventType: Intensity EventDate: 7/27/2020 1:28:57 PM AdditionalInfo: 0.1405137 
EventType: Intensity EventDate: 7/27/2020 1:28:57 PM AdditionalInfo: 0.1249011 
EventType: Intensity EventDate: 7/27/2020 1:28:57 PM AdditionalInfo: 0.1092885 
EventType: Intensity EventDate: 7/27/2020 1:28:57 PM AdditionalInfo: 0.09367584 
EventType: Intensity EventDate: 7/27/2020 1:28:57 PM AdditionalInfo: 0.0780632 
EventType: Intensity EventDate: 7/27/2020 1:28:57 PM AdditionalInfo: 0.06245056 
EventType: Intensity EventDate: 7/27/2020 1:28:57 PM AdditionalInfo: 0.04683792 
EventType: Intensity EventDate: 7/27/2020 1:28:57 PM AdditionalInfo: 0.03122528 
EventType: Intensity EventDate: 7/27/2020 1:28:57 PM AdditionalInfo: 0.01561264 
EventType: Intensity EventDate: 7/27/2020 1:28:57 PM AdditionalInfo: 0 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.01561264 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.03122528 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.04683792 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.06245056 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.0780632 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.09367584 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.1092885 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.1249011 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.1405137 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.1561264 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.171739 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.1873517 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.2029643 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.218577 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.2341896 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.2654149 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.2810275 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.3122528 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.3278654 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.3434781 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.3590907 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.390316 
EventType: Intensity EventDate: 7/27/2020 1:28:58 PM AdditionalInfo: 0.4059286 
EventType: Intensity EventDate: 7/27/2020 1:28:59 PM AdditionalInfo: 0.4215413 
EventType: Intensity EventDate: 7/27/2020 1:28:59 PM AdditionalInfo: 0.4371539 
