EventType: OnAppLoad EventDate: 8/3/2020 11:58:02 PM AdditionalInfo:  
EventType: Click EventDate: 8/3/2020 11:58:11 PM AdditionalInfo: Yes Button 
EventType: Click EventDate: 8/3/2020 11:58:14 PM AdditionalInfo: Next Button 
EventType: Click EventDate: 8/3/2020 11:58:16 PM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 8/3/2020 11:58:20 PM AdditionalInfo:  
EventType: Tension EventDate: 8/3/2020 11:58:22 PM AdditionalInfo: 100 
EventType: Tension EventDate: 8/3/2020 11:58:22 PM AdditionalInfo: 100 
EventType: Tension EventDate: 8/3/2020 11:58:22 PM AdditionalInfo: 100 
EventType: Rotation EventDate: 8/3/2020 11:58:22 PM AdditionalInfo: 13 
EventType: Rotation EventDate: 8/3/2020 11:58:33 PM AdditionalInfo: 17 
EventType: Rotation EventDate: 8/3/2020 11:58:33 PM AdditionalInfo: 116 
EventType: Rotation EventDate: 8/3/2020 11:58:33 PM AdditionalInfo: 119 
EventType: Rotation EventDate: 8/3/2020 11:58:33 PM AdditionalInfo: 123 
EventType: Rotation EventDate: 8/3/2020 11:58:33 PM AdditionalInfo: 127 
EventType: Rotation EventDate: 8/3/2020 11:58:33 PM AdditionalInfo: 131 
EventType: Rotation EventDate: 8/3/2020 11:58:33 PM AdditionalInfo: 135 
EventType: Rotation EventDate: 8/3/2020 11:58:33 PM AdditionalInfo: 139 
EventType: Rotation EventDate: 8/3/2020 11:58:33 PM AdditionalInfo: 143 
EventType: Rotation EventDate: 8/3/2020 11:58:33 PM AdditionalInfo: 147 
EventType: Rotation EventDate: 8/3/2020 11:58:33 PM AdditionalInfo: 151 
EventType: Rotation EventDate: 8/3/2020 11:58:33 PM AdditionalInfo: 155 
EventType: Rotation EventDate: 8/3/2020 11:58:33 PM AdditionalInfo: 163 
EventType: Rotation EventDate: 8/3/2020 11:58:33 PM AdditionalInfo: 175 
EventType: Tension EventDate: 8/3/2020 11:58:34 PM AdditionalInfo: 183 
EventType: AchivementUnlocked EventDate: 8/3/2020 11:58:35 PM AdditionalInfo: CR0 
EventType: Intensity EventDate: 8/3/2020 11:58:35 PM AdditionalInfo: 0.3622395 
EventType: Intensity EventDate: 8/3/2020 11:58:35 PM AdditionalInfo: 0.3942363 
EventType: Intensity EventDate: 8/3/2020 11:58:35 PM AdditionalInfo: 0.4582298 
EventType: Intensity EventDate: 8/3/2020 11:58:35 PM AdditionalInfo: 0.5542201 
EventType: Intensity EventDate: 8/3/2020 11:58:35 PM AdditionalInfo: 0.7462007 
EventType: Intensity EventDate: 8/3/2020 11:58:35 PM AdditionalInfo: 0.7781974 
EventType: Intensity EventDate: 8/3/2020 11:58:35 PM AdditionalInfo: 0.842191 
EventType: Intensity EventDate: 8/3/2020 11:58:35 PM AdditionalInfo: 0.8741878 
EventType: Intensity EventDate: 8/3/2020 11:58:35 PM AdditionalInfo: 0.9061845 
EventType: Intensity EventDate: 8/3/2020 11:58:35 PM AdditionalInfo: 0.9381813 
EventType: Rotation EventDate: 8/3/2020 11:58:43 PM AdditionalInfo: 209 
EventType: Rotation EventDate: 8/3/2020 11:58:43 PM AdditionalInfo: 217 
EventType: Rotation EventDate: 8/3/2020 11:58:43 PM AdditionalInfo: 229 
EventType: Rotation EventDate: 8/3/2020 11:58:43 PM AdditionalInfo: 241 
EventType: Rotation EventDate: 8/3/2020 11:58:43 PM AdditionalInfo: 252 
EventType: Rotation EventDate: 8/3/2020 11:58:43 PM AdditionalInfo: 264 
EventType: Rotation EventDate: 8/3/2020 11:58:43 PM AdditionalInfo: 272 
EventType: Rotation EventDate: 8/3/2020 11:58:43 PM AdditionalInfo: 280 
EventType: Rotation EventDate: 8/3/2020 11:58:43 PM AdditionalInfo: 288 
EventType: Rotation EventDate: 8/3/2020 11:58:43 PM AdditionalInfo: 292 
EventType: Rotation EventDate: 8/3/2020 11:58:43 PM AdditionalInfo: 296 
EventType: Rotation EventDate: 8/3/2020 11:58:43 PM AdditionalInfo: 300 
EventType: Rotation EventDate: 8/3/2020 11:58:43 PM AdditionalInfo: 304 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 300 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 296 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 284 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 276 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 268 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 260 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 248 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 244 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 241 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 237 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 233 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 229 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 225 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 217 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 213 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 205 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 197 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 193 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 189 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 181 
EventType: Rotation EventDate: 8/3/2020 11:58:44 PM AdditionalInfo: 177 
