EventType: OnAppLoad EventDate: 7/27/2020 2:11:16 PM AdditionalInfo:  
EventType: Click EventDate: 7/27/2020 2:11:25 PM AdditionalInfo: Yes Button 
EventType: Click EventDate: 7/27/2020 2:11:26 PM AdditionalInfo: Next Button 
EventType: Click EventDate: 7/27/2020 2:11:29 PM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 7/27/2020 2:11:30 PM AdditionalInfo:  
EventType: Tension EventDate: 7/27/2020 2:11:30 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/27/2020 2:11:30 PM AdditionalInfo: 100 
EventType: Tension EventDate: 7/27/2020 2:11:30 PM AdditionalInfo: 100 
EventType: Rotation EventDate: 7/27/2020 2:11:30 PM AdditionalInfo: 13 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 102 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 103 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 105 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 110 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 115 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 118 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 121 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 124 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 126 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 128 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 129 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 131 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 134 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 136 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 137 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 140 
EventType: Tension EventDate: 7/27/2020 2:11:40 PM AdditionalInfo: 144 
